名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
郃阳渠清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,天山大道AK号,景点,宗教,87.42054,43.520756
黑头山维族清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,阿勒泰路,阿勒泰路918号,景点,宗教,87.563942,43.848381
红沙滩风景区,新疆,乌鲁木齐,乌鲁木齐县,0901,,头屯河区,永丰镇西山农场附近,景点,海滨沙滩,87.375511,43.810482
红雁池风景旅游区,新疆,乌鲁木齐,乌鲁木齐,0901,,天山区,燕儿窝路与红雁池南路交叉口东2公里,景点,自然风光,87.616142,43.709633
徽庄·水乡旅游区,新疆,乌鲁木齐,乌鲁木齐,0901,,头屯河区,六十户鱼乡,景点,更多景点/周边游,87.44014,44.044563
冀宝斋画廊,新疆,乌鲁木齐,乌鲁木齐,0901,136****2056,五星南路,新民路西二巷与新民路交叉路口往东约50米,景点,美术馆,87.62085,43.806675
居春园,新疆,乌鲁木齐,乌鲁木齐,0901,,南湖路,南湖南路西2巷47号,景点,公园/广场,87.610207,43.822601
军垦美术馆,新疆,乌鲁木齐,乌鲁木齐,0901,,红旗路,民主路158号,景点,美术馆,87.617287,43.797707
乌鲁木齐科学技术馆,新疆,乌鲁木齐,乌鲁木齐,0901,5509830,中山路,黑龙江路1号青少年宫院内,景点,科技馆,87.604927,43.793625
李家湾清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,达坂城区,达西路7号,景点,宗教,88.363121,43.499638
历代和阗玉博物馆,新疆,乌鲁木齐,乌鲁木齐,0901,3783953;6225520,二宫体育馆,北京中路367号,景点,博物馆,87.552223,43.883656
庙尔沟瀑布风景区,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,庙尔沟村附近,景点,自然风光,87.433701,43.431934
南北新农业博览馆,新疆,乌鲁木齐,乌鲁木齐,0901,,南湖路,南湖西路170号西侧,景点,展览馆,87.608879,43.825287
七道湾清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,七道湾,红光山路与红光山路南五巷交叉口东南50米,景点,宗教,87.64176,43.8777
清泉寺,新疆,乌鲁木齐,乌鲁木齐,0901,4684055,温泉路,水磨沟路472号,景点,宗教,87.659744,43.829578
托里乡清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,031县道南50米,景点,宗教,87.630157,43.449871
银川路清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,4871434,医学院,西八家户路北二巷134号,景点,宗教,87.589027,43.847065
